seed,template,own_model,phi_max,num_fit_families,num_cal_families,num_fit_candidates,num_cal_candidates,template_count
2,a {category} in a vehicle,True,4.557377049180328,6,2,247,230,200
2,a candidate {category},True,1.8166666666666664,8,1,97,2,200
2,a {category} away from the image center,True,3.214285714285714,9,2,133,54,200
2,a {category} turned away,True,4.928270042194093,7,2,275,61,200
2,a {category} cropped by the frame,True,3.0,7,0,129,0,200
2,a distant {category},False,11.568975367140506,3,1,31,6,200
2,a {category} in high contrast,True,3.669354838709677,6,0,92,0,200
2,a {category} behind another object,False,11.568975367140506,4,2,118,94,200
2,a small {category} near the center,True,3.5810810810810816,5,3,109,22,200
2,a moving {category},False,11.568975367140506,4,0,115,0,200
2,a {category} fully inside the frame,False,11.568975367140506,4,3,36,29,200
2,a {category} near food,True,2.1052631578947367,3,4,39,64,200
2,a street scene containing a {category},True,4.217391304347826,3,2,88,112,200
2,a {category} near a vehicle,True,4.374999999999999,4,0,95,0,200
2,a {category} near a car,False,11.568975367140506,3,2,98,12,200
2,a tiny {category},False,11.568975367140506,6,0,145,0,200
2,multiple {category} instances,True,3.878787878787879,4,3,119,50,200
2,a {category} mostly visible,False,11.568975367140506,7,1,132,7,200
2,something similar to a {category},False,11.568975367140506,3,1,134,6,200
2,find the {category},True,2.325,3,1,58,5,200
2,a sports scene with a {category},True,2.53125,3,1,50,11,200
2,a low-resolution view of a {category},False,11.568975367140506,2,1,75,12,200
2,without a {category},False,5.889369998684257,5,4,247,43,200
2,there is no {category} here,False,11.568975367140506,6,0,185,0,200
2,locate the {category},True,5.703703703703703,6,2,278,45,200
2,a {category} in open space,False,11.568975367140506,3,1,27,14,200
2,a partial view of a {category},True,1.9411764705882353,4,2,41,97,200
2,a scene lacking a {category},False,11.568975367140506,5,2,221,19,200
2,a {category} near a bus,True,5.212765957446809,6,2,146,202,200
2,this scene does not contain a {category},False,11.568975367140506,2,2,62,20,200
2,a {category} near the edge of the image,False,11.568975367140506,3,1,82,5,200
2,maybe a {category},True,3.3124999999999996,7,3,143,45,200
2,a {category} at the right side,True,1.7777777777777777,8,3,144,85,200
2,a photographic {category},True,2.4521739130434783,4,1,87,17,200
2,a {category} near water,True,2.818965517241379,6,2,102,116,200
2,a {category} in the upper left area,True,7.8395061728395055,6,1,112,206,200
2,a likely {category},True,4.125,6,0,356,0,200
2,a {category} at the left side,True,3.5555555555555554,6,0,153,0,200
2,a {category} at medium scale,True,5.572649572649572,7,0,148,0,200
2,a {category} in front of a wall,False,0.0,0,2,0,119,200
2,a {category} partly outside the image,True,3.228260869565217,5,0,90,0,200
2,a {category} near the image center,False,11.568975367140506,1,1,10,9,200
2,a {category} in clutter,True,3.411290322580645,6,2,126,56,200
2,a {category} inside a room,True,3.6764705882352944,6,3,102,198,200
2,no visible {category},True,4.75,4,1,168,3,200
2,a {category} in a mirror-like surface,True,1.9749999999999999,4,1,85,6,200
2,a {category} barely visible,False,0.0,0,1,0,34,200
2,a {category} on pavement,True,2.7,5,3,80,33,200
2,a {category} near a window,False,11.568975367140506,7,1,133,13,200
2,a {category} near a bed,False,11.568975367140506,2,0,41,0,200
2,a lying {category},True,2.951388888888889,2,0,93,0,200
2,a zoomed view of a {category},True,2.019753086419753,5,0,354,0,200
2,a {category} near a tree,False,11.568975367140506,7,1,124,13,200
2,a {category} with unusual appearance,False,11.568975367140506,1,2,26,13,200
2,a {category} at the bottom of the image,False,11.568975367140506,6,1,135,4,200
2,a {category} object,False,11.568975367140506,3,3,35,190,200
2,a {category} at an unusual angle,False,11.568975367140506,4,3,66,75,200
2,a {category} worn by someone,True,3.75,3,3,130,93,200
2,a crowded scene with a {category},False,11.568975367140506,5,2,80,34,200
2,a bright {category},True,5.180180180180181,4,2,114,47,200
2,possibly a {category},False,11.568975367140506,6,1,74,21,200
2,a visible {category} in the scene,False,11.568975367140506,4,5,121,130,200
2,a {category} at the top of the image,False,11.568975367140506,5,1,116,24,200
2,a messy view of a {category},False,11.568975367140506,3,2,42,50,200
2,show me a {category},False,11.568975367140506,4,1,54,7,200
2,a {category} near text or signs,True,2.5615384615384618,6,3,101,40,200
2,a {category} on a plate,False,11.568975367140506,5,1,180,33,200
2,a side view of a {category},False,11.568975367140506,5,1,85,7,200
2,a {category} partly hidden,True,5.852713178294573,4,0,144,0,200
2,a picture with a {category},True,4.957746478873239,8,1,307,2,200
2,a {category} on a floor,False,11.568975367140506,4,1,73,5,200
2,an indoor scene containing a {category},True,3.7142857142857135,5,2,171,40,200
2,an image showing a {category},True,3.7193877551020402,8,1,212,6,200
2,a real-world {category},False,3.7811302318006623,1,0,12,0,200
2,a clear photo of a {category},True,2.72,6,1,71,10,200
2,a {category} among other objects,False,11.568975367140506,4,1,165,32,200
2,a {category} near a road,False,11.568975367140506,3,1,54,6,200
2,a {category} under shade,True,5.304347826086956,7,1,210,62,200
2,a wide-angle view with a {category},False,11.568975367140506,5,1,48,2,200
2,a {category} with occlusion,False,11.568975367140506,3,3,52,75,200
2,a {category} near a chair,False,11.568975367140506,5,2,134,22,200
2,a possible instance of {category},True,2.0830188679245283,4,2,237,73,200
2,a {category} at small scale,False,11.568975367140506,3,2,145,17,200
2,a stacked {category},False,11.568975367140506,2,0,32,0,200
2,a standing {category},True,1.7076923076923076,3,0,76,0,200
2,a {category} detection target,True,2.7777777777777777,5,3,48,70,200
2,a {category} next to a wall,True,2.35,5,3,88,34,200
2,a sitting {category},True,12.921686746987952,4,1,370,25,200
2,a {category} on a table,False,11.568975367140506,1,1,6,40,200
2,a {category} on the ground,False,11.568975367140506,2,2,16,47,200
2,a {category} near a pole,False,11.568975367140506,4,0,115,0,200
2,a {category} with strong color,False,11.568975367140506,1,1,4,28,200
2,an item that could be a {category},False,11.568975367140506,3,1,128,54,200
2,one visible {category},True,2.8285714285714283,4,0,88,0,200
2,a {category} used by someone,True,2.4,4,1,66,300,200
2,a living area with a {category},False,11.568975367140506,6,2,163,92,200
2,the most visible {category},False,11.568975367140506,3,1,139,15,200
2,a {category} in the lower right area,False,11.568975367140506,3,1,26,37,200
2,a {category} that may be absent,False,11.568975367140506,3,4,69,75,200
2,a parked {category},False,3.7017010196383815,1,1,154,9,200
2,a {category} separated from other objects,False,11.568975367140506,4,2,107,69,200
2,a {category} attached to something,False,11.568975367140506,1,0,11,0,200
2,a traffic scene with a {category},True,4.0,4,2,85,56,200
2,a {category} proposal,False,5.889369998684257,2,0,29,0,200
2,a full view of a {category},True,6.196581196581196,6,1,136,70,200
2,a {category} in profile,False,5.889369998684257,3,1,75,15,200
2,a visible instance of {category},True,7.536585365853659,2,0,110,0,200
2,a photo containing a {category},False,11.568975367140506,4,0,142,0,200
2,a {category} near a doorway,False,11.568975367140506,4,1,182,11,200
2,an object resembling a {category},False,5.889369998684257,1,0,25,0,200
2,a {category} in the foreground,True,3.4375,2,2,51,24,200
3,what looks like a {category},False,12.633155183205739,5,1,103,25,200
3,a hanging {category},False,12.633155183205739,9,0,264,0,200
3,a {category} that is hard to see,False,12.633155183205739,2,3,34,151,200
3,a {category} in a busy background,True,1.71875,5,1,143,13,200
3,a {category} under daylight,False,12.633155183205739,3,4,58,164,200
3,a {category} near a fence,True,2.896551724137931,7,0,208,0,200
3,a scene featuring a {category},True,11.176470588235295,3,3,35,148,200
3,a natural image of a {category},False,12.633155183205739,2,3,30,145,200
3,a {category} near a train,True,3.403846153846154,6,1,158,3,200
3,a {category} seen from below,True,2.0461538461538464,5,1,230,24,200
3,a {category} target,False,4.545821530358551,2,0,35,0,200
3,a kitchen scene with a {category},True,4.038461538461538,5,2,64,60,200
3,a cropped view of a {category},True,5.466666666666667,6,4,224,114,200
3,a surveillance-style view of a {category},False,12.633155183205739,5,1,170,92,200
3,a {category} held by someone,True,6.2745098039215685,8,1,179,15,200
3,a {category} outdoors,False,12.633155183205739,4,0,111,0,200
3,a {category} without occlusion,False,12.633155183205739,4,2,31,11,200
3,a {category} region,False,12.633155183205739,4,2,139,58,200
3,a nearby {category},False,12.633155183205739,2,0,15,0,200
3,a suspected {category},False,4.545821530358551,5,1,126,25,200
3,no obvious {category},True,2.1170731707317074,6,0,186,0,200
3,a market scene with a {category},True,5.9433962264150955,5,2,180,154,200
3,a {category} cluster,False,12.633155183205739,4,2,51,35,200
3,a {category} near an animal,True,2.121052631578947,7,0,345,0,200
3,a front view of a {category},False,12.633155183205739,5,1,319,4,200
3,identify any {category},False,12.633155183205739,2,3,54,65,200
3,a high-resolution view of a {category},True,2.8285714285714287,5,0,146,0,200
3,the nearest {category},True,2.317241379310345,5,1,85,10,200
3,a {category} on grass,True,3.0893617021276594,5,0,209,0,200
3,a {category} on a seat,False,12.633155183205739,1,0,10,0,200
3,background regions not containing a {category},False,12.633155183205739,4,3,53,83,200
3,look for a {category},True,1.9852941176470589,3,1,42,89,200
3,a {category} with visible outline,True,4.0,9,2,159,385,200
3,a dark {category},True,6.666666666666666,7,1,110,14,200
3,a natural {category},True,3.6250000000000004,6,2,127,91,200
3,a household scene with a {category},True,2.19375,7,3,299,84,200
3,a close-up of a {category},True,2.16,3,3,85,98,200
3,a {category} far from the camera,True,6.0246913580246915,8,2,109,73,200
3,where is the {category},True,3.875,5,4,58,80,200
3,a {category} seen from above,False,12.633155183205739,5,2,167,14,200
3,a {category} facing the camera,True,1.9714285714285713,6,1,240,101,200
3,an actual {category},True,2.146153846153846,6,1,89,80,200
3,a {category} near a building,False,12.633155183205739,3,1,19,64,200
3,a {category} near a curb,False,12.633155183205739,4,1,189,13,200
3,a {category} on a shelf,False,12.633155183205739,4,2,98,71,200
3,a {category} in low contrast,True,4.118644067796611,7,2,275,28,200
3,a clean view of a {category},False,4.545821530358551,2,0,132,0,200
3,a {category} in front of another object,True,3.7052238805970146,7,0,288,0,200
3,a {category} near vegetation,True,1.82,4,3,81,62,200
3,a {category} in a container,False,12.633155183205739,4,1,95,4,200
3,a {category} beside a person,True,2.877551020408163,8,1,206,10,200
3,a {category} with clear shape,False,12.633155183205739,4,0,98,0,200
3,a {category} in the background,True,4.068376068376068,4,1,85,45,200
3,I do not see a {category},False,12.633155183205739,6,2,102,79,200
3,a man-made {category},True,2.907692307692308,7,3,110,39,200
3,a {category} at large scale,False,3.7216027671763663,1,3,21,116,200
3,a {category} near a counter,True,4.730769230769231,2,1,216,9,200
3,perhaps a {category},False,12.633155183205739,4,2,74,125,200
3,an image without any {category},False,12.633155183205739,5,1,137,84,200
3,a park scene with a {category},True,4.0,4,1,74,25,200
3,a photo of a {category},True,3.0,6,2,90,65,200
3,the {category} in this image,False,12.633155183205739,4,0,114,0,200
3,a blurry {category},True,3.36986301369863,10,3,293,261,200
3,a {category} in a plain background,False,12.633155183205739,5,1,93,4,200
3,a {category} near a sign,True,2.8133333333333335,4,0,186,0,200
3,a {category} near a bicycle,False,12.633155183205739,4,0,127,0,200
3,a {category} under artificial light,True,3.222222222222222,4,3,105,20,200
3,something shaped like a {category},False,12.633155183205739,2,0,22,0,200
3,a {category} in the upper right area,False,12.633155183205739,4,1,73,14,200
3,a {category} in a photo frame,False,12.633155183205739,5,1,293,75,200
3,a {category} near equipment,True,7.450980392156864,3,3,69,41,200
3,a {category} overlapping another object,False,3.7216027671763663,2,2,101,31,200
3,a sharp {category},True,2.7272727272727275,4,2,73,47,200
3,a {category} candidate box,True,3.8088235294117645,7,3,224,44,200
3,a {category} near the camera,True,2.0226415094339623,5,0,233,0,200
3,a {category} near shadows,False,12.633155183205739,5,0,183,0,200
3,a sparse scene with a {category},True,2.6447368421052633,5,5,128,205,200
3,a {category} in the lower left area,False,12.633155183205739,7,3,165,224,200
3,an outdoor scene containing a {category},True,3.3529411764705883,5,0,54,0,200
3,the main {category},False,12.633155183205739,4,2,136,18,200
3,a large {category},True,2.6943396226415093,11,1,213,10,200
3,a single {category},False,12.633155183205739,5,4,142,174,200
3,a {category} in the scene,True,4.85,8,0,255,0,200
3,a {category} near furniture,True,6.119791666666667,5,3,221,47,200
3,a real {category},True,3.509433962264151,6,0,219,0,200
3,a vehicle scene with a {category},True,1.9034482758620688,5,0,121,0,200
3,a group of {category} objects,False,12.633155183205739,3,3,31,103,200
3,a {category} with neutral color,True,2.5,4,2,36,47,200
3,no clear {category},False,12.633155183205739,5,1,237,5,200
3,a {category} in a vehicle,True,3.1243902439024387,6,3,367,140,200
3,a candidate {category},False,12.633155183205739,7,2,104,8,200
3,a {category} away from the image center,True,3.5853658536585367,7,2,140,40,200
3,a {category} turned away,False,4.545821530358551,4,1,118,23,200
3,a {category} cropped by the frame,True,5.679012345679012,5,2,89,41,200
3,a distant {category},False,12.633155183205739,3,0,30,0,200
3,a {category} in high contrast,True,3.3333333333333335,5,2,58,38,200
3,a {category} behind another object,False,12.633155183205739,5,1,192,42,200
3,a small {category} near the center,True,3.421052631578947,9,1,126,20,200
3,a moving {category},False,4.545821530358551,4,3,164,38,200
3,a {category} fully inside the frame,False,12.633155183205739,5,1,53,4,200
3,a {category} near food,True,6.494252873563219,11,1,210,17,200
